0,4807.706656562976
2,4826.283412123572
10,4839.8086515331415
18,4845.755221781298
26,4831.856314661195
35,4831.856314661195
39,4831.856314661195
42,4817.162447806205
48,4817.162447806205
52,4817.162447806205
57,4817.162447806205
65,4803.6492464052935
67,4803.066852973047
74,4787.777067184868
81,4787.777067184868
83,4787.260775016002
90,4800.630887527523
97,4808.883146359567
99,4817.168674390786
102,4817.168674390786
109,4833.540369358836
112,4833.540369358836
117,4833.540369358836
123,4845.441994485239
129,4845.441994485239
137,4852.991959577234
145,4852.991959577234
147,4852.991959577234
155,4852.991959577234
160,4852.991959577234
165,4859.241669675439
168,4878.912919932273
171,4878.912919932273
179,4878.912919932273
186,4878.912919932273
193,4879.621579562267
199,4878.824747791061
205,4878.824747791061
209,4878.824747791061
215,4878.824747791061
222,4878.824747791061
231,4878.824747791061
238,4867.379469827215
247,4867.379469827215
252,4867.379469827215
258,4867.379469827215
265,4859.466479743975
274,4859.466479743975
282,4859.466479743975
286,4854.459055914236
290,4854.459055914236
295,4865.226014819123
300,4865.226014819123
306,4865.226014819123
313,4865.226014819123
316,4870.572081893966
320,4889.787562692745
324,4903.184979402161
333,4903.184979402161
335,4903.184979402161
340,4920.797817403704
349,4917.804882689824
352,4912.896695749631
359,4912.255503060065
368,4901.265161899141
370,4901.265161899141
376,4920.051918687862
385,4931.063041273304
394,4931.063041273304
400,4944.4241664981455
407,4944.4241664981455
414,4957.313066247531
422,4957.313066247531
426,4957.313066247531
432,4957.313066247531
434,4955.712594998892
441,4955.712594998892
446,4950.24517677297
453,4944.093310291554
462,4944.093310291554
467,4942.434320681075
473,4942.434320681075
478,4936.254923767703
481,4936.254923767703
487,4923.941645152071
496,4908.322381298682
502,4908.322381298682
511,4908.322381298682
514,4908.322381298682
521,4903.314346718904
530,4903.314346718904
535,4903.314346718904
541,4903.314346718904
548,4903.314346718904
555,4903.314346718904
562,4887.402152641863
568,4887.402152641863
577,4886.524159139149
585,4886.524159139149
589,4886.524159139149
593,4867.976428199899
595,4879.816867377476
603,4883.436350112113
610,4898.88001600306
613,4898.88001600306
619,4898.88001600306
623,4912.591394948573
630,4912.591394948573
635,4912.591394948573
643,4912.591394948573
650,4901.244729949324
654,4901.244729949324
656,4882.7640804644825
660,4870.42949304061
664,4870.42949304061
669,4866.118607087959
674,4861.104708978697
681,4876.999190180512
689,4890.146982989668
698,4890.146982989668
707,4897.01687151348
714,4897.01687151348
719,4897.01687151348
721,4897.01687151348
730,4897.01687151348
732,4915.52048949632
738,4915.52048949632
746,4925.087455443161
749,4916.098064739334
752,4910.1529556823725
761,4910.1529556823725
768,4910.1529556823725
774,4910.1529556823725
776,4910.1529556823725
780,4910.1529556823725
783,4910.1529556823725
792,4905.633430890474
794,4898.278316056475
796,4898.278316056475
798,4898.278316056475
802,4916.507800947043
811,4916.507800947043
820,4918.426580288751
822,4918.426580288751
825,4918.426580288751
828,4924.234264484898
836,4924.234264484898
843,4939.73129562155
845,4939.73129562155
850,4939.123539849656
858,4939.123539849656
860,4939.123539849656
868,4924.736523809636
877,4916.988296648966
884,4916.988296648966
889,4916.988296648966
898,4909.441418031013
905,4914.328025001644
912,4914.328025001644
919,4916.980806781674
922,4916.980806781674
930,4916.980806781674
935,4917.800389345632
939,4917.800389345632
948,4917.800389345632
952,4934.67686396269
958,4939.694493015984
962,4939.398161605256
971,4939.398161605256
979,4939.398161605256
981,4934.6073643513355
988,4934.6073643513355
996,4934.6073643513355
1002,4934.6073643513355
1010,4934.6073643513355
1016,4919.692094678585
